event_time_utc,event_type,symbol,source,direction,entry_price,exit_price,sl,tp1,tp2,quantity,notional_usdt,pnl_usdt,balance_after_usdt,exit_reason
2026-09-20T15:08:28.906176+00:00,close,LUNCUSDT,ICT/SMC v2,short,5.038e-05,5.085555310096009e-05,,,,198491.4,,-0.09439320078390971,999.6207878671083,SL
2026-09-20T15:08:29.235143+00:00,close,LUNCUSDT,ICT/SMC v2,short,5.038e-05,5.085555310096009e-05,,,,198491.5,,-0.0943932483392198,999.5263946187691,SL
2026-09-20T15:10:47.969042+00:00,close,SAGAUSDT,ICT/SMC v2,long,0.028999999999999998,0.03127171522431593,,,,344.8,,0.7832874093441342,1000.3096820281132,TP1
2026-09-20T15:10:52.756353+00:00,open,SANDUSDT,ICT/SMC v2,short,0.039845,,0.04032826567140299,0.03912010149289551,0.038395202985791015,501.9,20.0,,,
2026-09-20T15:11:25.850918+00:00,open,SUNUSDT,ICT/SMC v2,long,0.017265,,0.01716620399712839,0.017413194004307412,0.01756138800861482,1158.4,20.0,,,
2026-09-20T15:11:48.814945+00:00,open,TRBUSDT,ICT/SMC v2,short,17.502000000000002,,17.709432139049667,17.190851791425505,16.87970358285101,1.1427,20.0,,,
2026-09-20T15:12:19.718095+00:00,close,XLMUSDT,ICT/SMC v2,short,0.19092399999999998,0.19297500414669502,,,,52.3,,-0.1072675168721506,1000.202414511241,SL
2026-09-20T15:12:20.023349+00:00,close,XLMUSDT,ICT/SMC v2,short,0.19092399999999998,0.19297500414669502,,,,52.4,,-0.1074726172868201,1000.0949418939542,SL
2026-09-20T15:18:50.389079+00:00,close,ALGOUSDT,ICT/SMC v2,long,0.10495,0.11198941019298506,,,,95.3,,0.6708557913914757,1000.7657976853457,TP2
2026-09-20T15:19:03.238859+00:00,open,AMPUSDT,Supertrend+ADX,long,0.0004615,,0.0004464754970975436,0.0004840367543536845,0.000506573508707369,65005.4,30.0,,,
2026-09-20T15:19:25.946536+00:00,open,ATOMUSDT,Supertrend+ADX,long,1.71755,,1.6795143689502503,1.774603446574624,1.8316568931492487,17.466,30.0,,,
2026-09-20T15:19:46.240472+00:00,close,BCHUSDT,ICT/SMC v2,short,244.93,246.90793880834994,,,,0.04082,,-0.08073946215684426,1000.6850582231888,SL
2026-09-20T15:19:46.764256+00:00,close,BCHUSDT,ICT/SMC v2,short,244.93,246.90793880834994,,,,0.04083,,-0.08075924154492775,1000.6042989816439,SL
2026-09-20T15:19:52.219211+00:00,close,BERAUSDT,ICT/SMC v2,short,0.20455,0.20770676662912152,,,,48.8878,,-0.15432737561116655,1000.4499716060327,SL
2026-09-20T15:19:52.841158+00:00,close,BERAUSDT,ICT/SMC v2,short,0.20455,0.20770676662912152,,,,48.8878,,-0.15432737561116655,1000.2956442304215,SL
2026-09-20T15:20:20.498047+00:00,open,BOMEUSDT,ICT/SMC v2,short,0.0008958,,0.0009072273794738508,0.0008786589307892238,0.0008615178615784476,22326.4,20.0,,,
2026-09-20T15:20:28.634537+00:00,open,BTCUSDT,Supertrend+ADX,long,80884.465,,80410.32885290764,81595.66922063853,82306.87344127707,0.00037,30.0,,,
2026-09-20T15:20:48.431167+00:00,close,COMPUSDT,ICT/SMC v2,short,20.560000000000002,20.768506590858575,,,,0.48638,,-0.10141343566179253,1000.1942307947597,SL
2026-09-20T15:20:48.966343+00:00,close,COMPUSDT,ICT/SMC v2,short,20.560000000000002,20.768506590858575,,,,0.48638,,-0.10141343566179253,1000.0928173590979,SL
2026-09-20T15:21:02.028059+00:00,close,DOGEUSDT,ICT/SMC v2,short,0.08472505,0.08548746761700096,,,,118.0,,-0.08996527880611394,1000.0028520802919,SL
2026-09-20T15:21:02.596340+00:00,close,DOGEUSDT,ICT/SMC v2,short,0.08472505,0.08548746761700096,,,,118.0,,-0.08996527880611394,999.9128868014858,SL
2026-09-20T15:21:31.921889+00:00,open,ENSUSDT,Supertrend+ADX,long,6.3155,,6.103236194948691,6.633895707576964,6.952291415153928,4.7502,30.0,,,
2026-09-20T15:21:39.798345+00:00,open,ETHUSDT,Supertrend+ADX,long,2600.66,,2573.093982814861,2642.0090257777074,2683.358051555416,0.011535,30.0,,,
2026-09-20T15:21:57.812335+00:00,open,FTTUSDT,ICT/SMC v2,long,0.2125,,0.2081859620535881,0.21897105691961782,0.22544211383923568,94.1176,20.0,,,
2026-09-20T15:22:29.324378+00:00,close,INITUSDT,ICT/SMC v2,short,0.07175000000000001,0.07249123054725891,,,,139.3728,,-0.10330737681700528,999.8095794246688,SL
2026-09-20T15:22:29.810833+00:00,close,INITUSDT,ICT/SMC v2,short,0.07175000000000001,0.07249123054725891,,,,139.3728,,-0.10330737681700528,999.7062720478517,SL
2026-09-20T15:22:38.006494+00:00,open,IOTAUSDT,Supertrend+ADX,long,0.0485,,0.046301628395277294,0.05179755740708406,0.05509511481416812,618.55,30.0,,,
2026-09-20T15:22:45.559935+00:00,close,JOEUSDT,Supertrend+ADX,long,0.0335,0.03552039256542352,,,,447.76119,,0.9046533793611865,1000.6109254272129,TP1
2026-09-20T15:22:50.636926+00:00,close,JOEUSDT,ICT/SMC v2,long,0.0335,0.03592281786987146,,,,298.50746,,0.7232292083779401,1001.3341546355908,TP2
2026-09-20T15:23:05.357122+00:00,close,LAYERUSDT,ICT/SMC v2,short,0.07055,0.07112610818322099,,,,141.7434,,-0.08165953265756548,1001.2524951029333,SL
2026-09-20T15:23:05.856324+00:00,close,LAYERUSDT,ICT/SMC v2,short,0.07055,0.07112610818322099,,,,141.7434,,-0.08165953265756548,1001.1708355702757,SL
2026-09-20T15:24:29.687106+00:00,close,ORDIUSDT,ICT/SMC v2,short,4.4234,4.482256736475055,,,,2.26,,-0.1330162244336237,1001.0378193458421,SL
2026-09-20T15:24:30.267408+00:00,close,ORDIUSDT,ICT/SMC v2,short,4.4234,4.482256736475055,,,,2.261,,-0.13307508117009878,1000.904744264672,SL
2026-09-20T15:24:53.125339+00:00,open,POLYXUSDT,ICT/SMC v2,short,0.0401,,0.040419272648074614,0.03962109102788807,0.039142182055776145,498.7,20.0,,,
2026-09-20T15:26:05.293936+00:00,open,STRKUSDT,ICT/SMC v2,long,0.04605,,0.04406842379078557,0.04902236431382164,0.05199472862764329,434.31,20.0,,,
2026-09-20T15:27:05.997758+00:00,open,XLMUSDT,Supertrend+ADX,long,0.1934505,,0.1886090643988245,0.20071265340176328,0.20797480680352654,155.0,30.0,,,
2026-09-20T15:27:14.882894+00:00,open,ZKUSDT,ICT/SMC v2,short,0.01117,,0.011427350721440582,0.010783973917839126,0.01039794783567825,1790.5,20.0,,,
2026-09-20T15:35:23.793712+00:00,close,CFXUSDT,ICT/SMC v2,short,0.049394999999999994,0.05004116976046429,,,,202.44,,-0.13081060630839242,1000.7739336583636,SL
2026-09-20T15:35:24.248729+00:00,close,CFXUSDT,ICT/SMC v2,short,0.049394999999999994,0.05004116976046429,,,,202.45,,-0.13081706800599707,1000.6431165903576,SL
2026-09-20T15:35:26.650619+00:00,open,CFXUSDT,Supertrend+ADX,long,0.0511265,,0.04920553110529589,0.05400795334205617,0.05688940668411235,586.77,30.0,,,
2026-09-20T15:35:33.593879+00:00,close,CKBUSDT,ICT/SMC v2,short,0.001168,0.0011818278618921313,,,,8561.64,,-0.11838917549014738,1000.5247274148675,SL
2026-09-20T15:35:33.988952+00:00,close,CKBUSDT,ICT/SMC v2,short,0.001168,0.0011818278618921313,,,,8561.64,,-0.11838917549014738,1000.4063382393773,SL
2026-09-20T15:35:40.336362+00:00,close,CRVUSDT,ICT/SMC v2,short,0.33204999999999996,0.33652869943488817,,,,30.1,,-0.13480885299013518,1000.2715293863872,SL
2026-09-20T15:35:40.805453+00:00,close,CRVUSDT,ICT/SMC v2,short,0.33204999999999996,0.33652869943488817,,,,30.1,,-0.13480885299013518,1000.1367205333971,SL
2026-09-20T15:35:59.499510+00:00,close,DUSKUSDT,ICT/SMC v2,short,0.071975,0.07277457106516219,,,,138.9,,-0.11106042095102875,1000.0256601124461,SL
2026-09-20T15:35:59.963496+00:00,close,DUSKUSDT,ICT/SMC v2,short,0.071975,0.07277457106516219,,,,138.9,,-0.11106042095102875,999.914599691495,SL
2026-09-20T15:36:09.141244+00:00,open,DYMUSDT,Supertrend+ADX,long,0.017099999999999997,,0.016425902335087724,0.018111146497368405,0.019122292994736816,1754.3,30.0,,,
2026-09-20T15:36:54.477936+00:00,close,GMTUSDT,ICT/SMC v2,short,0.0074800000000000005,0.007548668453489542,,,,1336.8,,-0.09179598862481853,999.8228037028703,SL
2026-09-20T15:36:54.852107+00:00,close,GMTUSDT,ICT/SMC v2,short,0.0074800000000000005,0.007548668453489542,,,,1336.8,,-0.09179598862481853,999.7310077142455,SL
2026-09-20T15:38:21.253596+00:00,open,MANAUSDT,Supertrend+ADX,long,0.081635,,0.07992004581407033,0.0842074312788945,0.08677986255778901,367.4,30.0,,,
2026-09-20T15:38:59.207247+00:00,open,NEOUSDT,ICT/SMC v2,short,2.348,,2.374750402321912,2.3078743965171316,2.267748793034263,8.517,20.0,,,
2026-09-20T15:39:55.959252+00:00,close,RAYUSDT,ICT/SMC v2,short,1.63075,1.5882946152412167,,,,6.1,,0.25897784702857746,999.9899855612741,TP1
2026-09-20T15:40:06.948790+00:00,open,RENDERUSDT,Supertrend+ADX,long,1.5535,,1.5149755838389318,1.6112866242416024,1.6690732484832047,19.31,30.0,,,
2026-09-20T15:41:56.853735+00:00,close,WIFUSDT,ICT/SMC v2,short,0.19690000000000002,0.19954749795747279,,,,50.78,,-0.13443994628046707,999.8555456149936,SL
2026-09-20T15:41:57.257521+00:00,close,WIFUSDT,ICT/SMC v2,short,0.19690000000000002,0.19954749795747279,,,,50.78,,-0.13443994628046707,999.7211056687131,SL
